episode_35,2347.0,1.0,"Noise"
episode_37,9110.0,1.0,"sam"
episode_35,1760.0,1.0,"matt"
episode_38,4764.0,1.0,"sam"
episode_35,8292.0,1.0,"Multiple Speakers"
episode_40,3689.0,1.0,"matt"
episode_34,14030.0,1.0,"Multiple Speakers"
episode_32,7060.0,1.0,"taliesin"
episode_33,3436.0,1.0,"matt"
episode_33,3255.0,1.0,"matt"
episode_33,8496.0,1.0,"laura"
episode_40,7433.0,1.0,"matt"
episode_39,2911.0,1.0,"Noise"
episode_37,7698.0,1.0,"taliesin"
episode_34,4412.0,1.0,"Noise"
episode_37,9882.0,1.0,"travis"
episode_32,9732.0,1.0,"Multiple Speakers"
episode_34,9399.0,1.0,"matt"
episode_39,4994.0,1.0,"matt"
episode_39,6966.0,1.0,"laura"
episode_39,3122.0,1.0,"matt"
episode_38,8149.0,1.0,"matt"
episode_37,8027.0,1.0,"matt"
episode_38,1847.0,1.0,"Multiple Speakers"
episode_30,871.0,1.0,"taliesin"
episode_37,13255.0,1.0,"matt"
episode_37,13399.0,1.0,"matt"
episode_32,1265.0,1.0,"matt"
episode_30,5607.0,1.0,"matt"
episode_40,3546.0,1.0,"Multiple Speakers"
episode_36,2408.0,1.0,"matt"
episode_35,4312.0,1.0,"matt"
episode_31,7664.0,1.0,"Multiple Speakers"
episode_30,3835.0,1.0,"marisha"
episode_32,9104.0,1.0,"Noise"
episode_32,7257.0,1.0,"Noise"
episode_31,5.0,1.0,"Silence"
episode_35,6428.0,1.0,"Noise"
episode_33,10350.0,1.0,"marisha"
episode_39,5758.0,1.0,"matt"
episode_33,3443.0,1.0,"taliesin"
episode_36,1519.0,1.0,"matt"
episode_33,9991.0,1.0,"Noise"
episode_30,6533.0,1.0,"matt"
episode_39,11357.0,1.0,"Multiple Speakers"
episode_32,4071.0,1.0,"Multiple Speakers"
episode_30,2205.0,1.0,"matt"
episode_34,6450.0,1.0,"sam"
episode_32,11037.0,1.0,"Multiple Speakers"
episode_38,5508.0,1.0,"Multiple Speakers"
episode_30,4203.0,1.0,"Multiple Speakers"
episode_40,2024.0,1.0,"Multiple Speakers"
episode_37,11390.0,1.0,"matt"
episode_30,6436.0,1.0,"matt"
episode_32,9886.0,1.0,"liam"
episode_32,4788.0,1.0,"Noise"
episode_36,5219.0,1.0,"Multiple Speakers"
episode_36,946.0,1.0,"liam"
episode_39,12349.0,1.0,"Multiple Speakers"
episode_36,7309.0,1.0,"Multiple Speakers"
episode_38,7731.0,1.0,"laura"
episode_32,10614.0,1.0,"liam"
episode_32,1459.0,1.0,"matt"
episode_34,374.0,1.0,"Multiple Speakers"
episode_33,8435.0,1.0,"Noise"
episode_39,12613.0,1.0,"matt"
episode_37,5911.0,1.0,"Multiple Speakers"
episode_37,3399.0,1.0,"matt"
episode_34,8920.0,1.0,"Multiple Speakers"
episode_36,1670.0,1.0,"Multiple Speakers"
episode_33,13614.0,1.0,"matt"
episode_34,83.0,1.0,"matt"
episode_40,6716.0,1.0,"marisha"
episode_35,9111.0,1.0,"matt"
episode_36,26.0,1.0,"matt"
episode_36,6190.0,1.0,"matt"
episode_35,1711.0,1.0,"matt"
episode_37,6076.0,1.0,"Multiple Speakers"
episode_33,4847.0,1.0,"liam"
episode_40,5577.0,1.0,"matt"
episode_35,8208.0,1.0,"matt"
episode_32,8716.0,1.0,"sam"
episode_32,8346.0,1.0,"matt"
episode_35,4591.0,1.0,"Multiple Speakers"
episode_34,2123.0,1.0,"sam"
episode_30,5300.0,1.0,"laura"
episode_38,9387.0,1.0,"taliesin"
episode_32,3297.0,1.0,"matt"
episode_40,4779.0,1.0,"matt"
episode_40,6716.0,1.0,"marisha"
episode_33,884.0,1.0,"matt"
episode_36,1720.0,1.0,"laura"
episode_40,5352.0,1.0,"liam"
episode_38,428.0,1.0,"Multiple Speakers"
episode_33,7660.0,1.0,"matt"
episode_37,9295.0,1.0,"matt"
episode_38,2772.0,1.0,"sam"
episode_40,2706.0,1.0,"taliesin"
episode_31,3251.0,1.0,"matt"
episode_36,3842.0,1.0,"marisha"
episode_38,6243.0,1.0,"laura"
episode_34,14310.0,1.0,"Multiple Speakers"
episode_34,15667.0,1.0,"laura"
episode_37,7162.0,1.0,"laura"
episode_35,3148.0,1.0,"matt"
episode_39,9050.0,1.0,"Multiple Speakers"
episode_35,2779.0,1.0,"travis"
episode_31,6561.0,1.0,"travis"
episode_36,2655.0,1.0,"travis"
episode_39,1935.0,1.0,"Multiple Speakers"
episode_37,5366.0,1.0,"matt"
episode_31,979.0,1.0,"marisha"
episode_39,3944.0,1.0,"matt"
episode_38,3331.0,1.0,"Noise"
episode_34,12432.0,1.0,"taliesin"
episode_37,13936.0,1.0,"marisha"
episode_40,1760.0,1.0,"matt"
episode_37,14099.0,1.0,"Multiple Speakers"
episode_31,1687.0,1.0,"Multiple Speakers"
episode_33,7372.0,1.0,"liam"
episode_30,699.0,1.0,"Noise"
episode_38,7246.0,1.0,"laura"
episode_31,9431.0,1.0,"taliesin"
episode_31,9110.0,1.0,"Multiple Speakers"
episode_37,9906.0,1.0,"matt"
episode_31,5696.0,1.0,"matt"
episode_33,8744.0,1.0,"matt"
episode_39,8787.0,1.0,"taliesin"
episode_38,7285.0,1.0,"matt"
episode_30,5449.0,1.0,"marisha"
episode_38,7502.0,1.0,"sam"
episode_36,5632.0,1.0,"Noise"
episode_31,1517.0,1.0,"Noise"
episode_31,969.0,1.0,"Multiple Speakers"
episode_38,514.0,1.0,"Multiple Speakers"
episode_32,969.0,1.0,"Noise"
episode_30,2065.0,1.0,"matt"
episode_34,10273.0,1.0,"matt"
episode_31,1804.0,1.0,"matt"
episode_39,3070.0,1.0,"taliesin"
episode_31,2320.0,1.0,"matt"
episode_33,1586.0,1.0,"matt"
episode_36,2645.0,1.0,"Multiple Speakers"
episode_33,13757.0,1.0,"travis"
episode_38,1050.0,1.0,"ashley"
episode_40,3312.0,1.0,"matt"
episode_39,2969.0,1.0,"matt"
episode_38,1143.0,1.0,"laura"
episode_37,13846.0,1.0,"matt"
episode_37,6753.0,1.0,"Multiple Speakers"
episode_38,9027.0,1.0,"matt"
episode_39,878.0,1.0,"matt"
episode_40,2188.0,1.0,"matt"
episode_33,2705.0,1.0,"matt"
episode_30,3549.0,1.0,"matt"
episode_32,8990.0,1.0,"marisha"
episode_36,2774.0,1.0,"Multiple Speakers"
episode_33,9641.0,1.0,"liam"
episode_40,1746.0,1.0,"Multiple Speakers"
episode_34,8836.0,1.0,"taliesin"
episode_40,4594.0,1.0,"Multiple Speakers"
episode_35,9794.0,1.0,"matt"
episode_40,9558.0,1.0,"liam"
episode_38,734.0,1.0,"matt"
episode_33,13664.0,1.0,"laura"
episode_33,13995.0,1.0,"matt"
episode_34,5947.0,1.0,"marisha"
episode_36,3306.0,1.0,"Multiple Speakers"
episode_32,1599.0,1.0,"matt"
episode_36,773.0,1.0,"Multiple Speakers"
episode_36,4096.0,1.0,"matt"
episode_40,2870.0,1.0,"liam"
episode_34,1437.0,1.0,"matt"
episode_35,2932.0,1.0,"matt"
episode_30,8182.0,1.0,"taliesin"
episode_31,8317.0,1.0,"Multiple Speakers"
episode_30,7661.0,1.0,"Noise"
episode_39,11541.0,1.0,"Noise"
episode_40,9242.0,1.0,"matt"
episode_38,992.0,1.0,"Multiple Speakers"
episode_30,3206.0,1.0,"sam"
episode_39,10611.0,1.0,"liam"
episode_33,1505.0,1.0,"matt"
episode_35,4721.0,1.0,"Multiple Speakers"
episode_32,1566.0,1.0,"Multiple Speakers"
episode_36,6089.0,1.0,"matt"
episode_30,5637.0,1.0,"matt"
episode_31,6948.0,1.0,"matt"
episode_33,4004.0,1.0,"matt"
episode_39,5488.0,1.0,"Multiple Speakers"
episode_34,3191.0,1.0,"matt"
episode_30,5827.0,1.0,"Noise"
episode_37,4067.0,1.0,"liam"
episode_34,10173.0,1.0,"travis"
episode_30,4742.0,1.0,"taliesin"
episode_37,5773.0,1.0,"sam"
episode_30,4253.0,1.0,"Multiple Speakers"
episode_30,952.0,1.0,"Noise"
episode_35,4075.0,1.0,"marisha"
episode_33,2603.0,1.0,"matt"
episode_36,6859.0,1.0,"Multiple Speakers"
episode_35,9389.0,1.0,"Multiple Speakers"
episode_38,1838.0,1.0,"matt"
episode_34,7951.0,1.0,"matt"
episode_37,1422.0,1.0,"sam"
episode_31,10180.0,1.0,"matt"
episode_33,1022.0,1.0,"laura"
episode_40,6171.0,1.0,"Multiple Speakers"
episode_40,8800.0,1.0,"matt"
episode_37,5720.0,1.0,"Multiple Speakers"
episode_39,12516.0,1.0,"Multiple Speakers"
episode_35,2370.0,1.0,"matt"
episode_31,6700.0,1.0,"matt"
episode_34,713.0,1.0,"laura"
episode_35,9223.0,1.0,"Multiple Speakers"
episode_32,10008.0,1.0,"matt"
episode_36,4497.0,1.0,"matt"
episode_39,4695.0,1.0,"laura"
episode_34,4906.0,1.0,"marisha"
episode_38,1984.0,1.0,"Multiple Speakers"
episode_38,6305.0,1.0,"laura"
episode_40,6197.0,1.0,"travis"
episode_39,8171.0,1.0,"sam"
episode_36,3115.0,1.0,"matt"
episode_38,4393.0,1.0,"matt"
episode_33,535.0,1.0,"matt"
episode_36,1140.0,1.0,"sam"
episode_38,3484.0,1.0,"matt"
episode_38,8980.0,1.0,"taliesin"
episode_37,4780.0,1.0,"Multiple Speakers"
episode_39,3652.0,1.0,"matt"
episode_38,1018.0,1.0,"matt"
episode_35,3466.0,1.0,"matt"
episode_40,2306.0,1.0,"matt"
episode_30,8724.0,1.0,"Multiple Speakers"
episode_32,6499.0,1.0,"travis"
episode_35,6064.0,1.0,"sam"
episode_34,11969.0,1.0,"Multiple Speakers"
episode_36,1702.0,1.0,"Multiple Speakers"
episode_40,8352.0,1.0,"matt"
episode_32,8522.0,1.0,"matt"
episode_31,8406.0,1.0,"matt"
episode_40,4345.0,1.0,"matt"
episode_38,5157.0,1.0,"matt"
episode_35,8560.0,1.0,"matt"
episode_31,6165.0,1.0,"taliesin"
episode_36,3940.0,1.0,"Multiple Speakers"
episode_34,2966.0,1.0,"marisha"
episode_35,8948.0,1.0,"Multiple Speakers"
episode_38,1617.0,1.0,"Multiple Speakers"
episode_39,2149.0,1.0,"Multiple Speakers"
episode_34,12021.0,1.0,"taliesin"
episode_39,7789.0,1.0,"Multiple Speakers"
episode_31,6518.0,1.0,"travis"
episode_31,6927.0,1.0,"matt"
episode_37,12203.0,1.0,"matt"
episode_34,9843.0,1.0,"matt"
episode_40,7625.0,1.0,"Noise"
episode_38,7016.0,1.0,"Multiple Speakers"
episode_33,11363.0,1.0,"matt"
episode_39,10850.0,1.0,"travis"
episode_33,10989.0,1.0,"matt"
episode_34,9061.0,1.0,"Multiple Speakers"
episode_32,4221.0,1.0,"matt"
episode_36,6911.0,1.0,"taliesin"
episode_33,8802.0,1.0,"Multiple Speakers"
episode_40,5999.0,1.0,"matt"
episode_33,9680.0,1.0,"matt"
episode_34,4899.0,1.0,"marisha"
episode_30,8569.0,1.0,"Multiple Speakers"
episode_32,56.0,1.0,"matt"
episode_31,9985.0,1.0,"Multiple Speakers"
episode_31,7754.0,1.0,"matt"
episode_35,6631.0,1.0,"ashley"
episode_35,7036.0,1.0,"marisha"
episode_30,8802.0,1.0,"matt"
episode_38,5771.0,1.0,"marisha"
episode_39,10904.0,1.0,"Multiple Speakers"
episode_31,6296.0,1.0,"matt"
episode_36,7518.0,1.0,"marisha"
episode_38,1226.0,1.0,"matt"
episode_37,13160.0,1.0,"travis"
episode_40,4074.0,1.0,"matt"
episode_31,252.0,1.0,"matt"
episode_35,135.0,1.0,"matt"
episode_32,2400.0,1.0,"matt"
episode_30,5333.0,1.0,"sam"
episode_38,4792.0,1.0,"Noise"
episode_39,11619.0,1.0,"Multiple Speakers"
episode_31,2348.0,1.0,"matt"
episode_40,6501.0,1.0,"Multiple Speakers"
episode_34,3380.0,1.0,"Multiple Speakers"
episode_34,2535.0,1.0,"ashley"
episode_33,7161.0,1.0,"Noise"
episode_34,11002.0,1.0,"marisha"
episode_31,1749.0,1.0,"Multiple Speakers"
episode_39,3877.0,1.0,"Multiple Speakers"
episode_40,8576.0,1.0,"matt"
episode_35,252.0,1.0,"matt"
episode_35,3473.0,1.0,"matt"
episode_35,3537.0,1.0,"Noise"
episode_34,7659.0,1.0,"matt"
episode_37,4713.0,1.0,"matt"
episode_39,3468.0,1.0,"matt"
episode_32,9353.0,1.0,"Multiple Speakers"
episode_38,349.0,1.0,"Multiple Speakers"
episode_32,7406.0,1.0,"matt"
episode_40,3166.0,1.0,"matt"
episode_35,10041.0,1.0,"liam"
episode_40,528.0,1.0,"matt"
episode_31,6666.0,1.0,"matt"
episode_37,134.0,1.0,"matt"
episode_39,13.0,1.0,"Music"
episode_30,6435.0,1.0,"matt"
episode_36,6186.0,1.0,"Multiple Speakers"
episode_30,9194.0,1.0,"liam"
episode_38,9102.0,1.0,"matt"
episode_35,9759.0,1.0,"marisha"
episode_37,8071.0,1.0,"matt"
episode_39,9324.0,1.0,"matt"
episode_37,10273.0,1.0,"Multiple Speakers"
episode_33,3268.0,1.0,"matt"
episode_36,3943.0,1.0,"Multiple Speakers"
episode_31,7971.0,1.0,"matt"
episode_31,8282.0,1.0,"marisha"
episode_40,6238.0,1.0,"Noise"
episode_38,2886.0,1.0,"taliesin"
episode_30,3251.0,1.0,"Multiple Speakers"
episode_37,567.0,1.0,"Multiple Speakers"
episode_37,2840.0,1.0,"Noise"
episode_32,8411.0,1.0,"matt"
episode_33,13151.0,1.0,"matt"
episode_35,9271.0,1.0,"matt"
episode_30,4293.0,1.0,"Multiple Speakers"
episode_33,7448.0,1.0,"matt"
episode_35,7186.0,1.0,"Noise"
episode_38,7432.0,1.0,"Multiple Speakers"
episode_34,4934.0,1.0,"matt"
episode_30,2004.0,1.0,"Multiple Speakers"
episode_37,1416.0,1.0,"sam"
episode_32,7815.0,1.0,"matt"
episode_39,9257.0,1.0,"matt"
episode_33,8033.0,1.0,"Noise"
episode_31,4442.0,1.0,"liam"
episode_34,9541.0,1.0,"marisha"
episode_31,6146.0,1.0,"matt"
episode_36,3179.0,1.0,"matt"
episode_40,3192.0,1.0,"matt"
episode_38,3832.0,1.0,"matt"
episode_36,4319.0,1.0,"Multiple Speakers"
episode_33,8311.0,1.0,"Noise"
episode_33,4601.0,1.0,"Multiple Speakers"
episode_32,6767.0,1.0,"matt"
episode_33,13990.0,1.0,"matt"
episode_32,10412.0,1.0,"matt"
episode_36,5268.0,1.0,"matt"
episode_30,1.0,1.0,"sam"
episode_34,7297.0,1.0,"Multiple Speakers"
episode_34,10869.0,1.0,"Noise"
episode_40,6523.0,1.0,"Multiple Speakers"
episode_38,9537.0,1.0,"Noise"
episode_30,9034.0,1.0,"Noise"
episode_39,1170.0,1.0,"Multiple Speakers"
episode_37,6890.0,1.0,"Multiple Speakers"
episode_36,5664.0,1.0,"Multiple Speakers"
episode_40,9037.0,1.0,"liam"
episode_34,9912.0,1.0,"Multiple Speakers"
episode_35,1797.0,1.0,"matt"
episode_30,3567.0,1.0,"travis"
episode_38,7103.0,1.0,"Multiple Speakers"
episode_40,6878.0,1.0,"matt"
episode_33,6480.0,1.0,"matt"
episode_32,9877.0,1.0,"laura"
episode_30,1363.0,1.0,"sam"
episode_40,9078.0,1.0,"Noise"
episode_39,8909.0,1.0,"Multiple Speakers"
episode_32,7730.0,1.0,"Multiple Speakers"
episode_38,3362.0,1.0,"matt"
episode_39,9884.0,1.0,"matt"
episode_34,12316.0,1.0,"taliesin"
episode_34,11196.0,1.0,"Multiple Speakers"
episode_34,10939.0,1.0,"matt"
episode_36,5655.0,1.0,"Multiple Speakers"
episode_40,6767.0,1.0,"taliesin"
episode_37,1347.0,1.0,"matt"
episode_35,10216.0,1.0,"Noise"
episode_40,7128.0,1.0,"Noise"
episode_35,3793.0,1.0,"marisha"
episode_38,250.0,1.0,"matt"
episode_30,8107.0,1.0,"Noise"
episode_40,555.0,1.0,"matt"
episode_38,9524.0,1.0,"matt"
episode_31,7726.0,1.0,"liam"
episode_35,1421.0,1.0,"liam"
episode_30,7313.0,1.0,"matt"
episode_38,7429.0,1.0,"Multiple Speakers"
episode_32,4686.0,1.0,"matt"
episode_38,1419.0,1.0,"matt"
episode_33,7850.0,1.0,"marisha"
episode_31,1356.0,1.0,"Noise"
episode_37,10011.0,1.0,"matt"
episode_40,6992.0,1.0,"laura"
episode_38,9556.0,1.0,"matt"
episode_34,15626.0,1.0,"matt"
episode_39,12400.0,1.0,"Multiple Speakers"
episode_38,3517.0,1.0,"travis"
episode_39,3902.0,1.0,"Multiple Speakers"
episode_32,8719.0,1.0,"Multiple Speakers"
episode_37,1713.0,1.0,"matt"
episode_32,5440.0,1.0,"matt"
episode_37,3058.0,1.0,"matt"
episode_33,7465.0,1.0,"Noise"
episode_38,3729.0,1.0,"matt"
episode_40,4177.0,1.0,"matt"
episode_33,786.0,1.0,"taliesin"
episode_34,13577.0,1.0,"laura"
episode_40,5881.0,1.0,"liam"
episode_36,1720.0,1.0,"laura"
episode_37,2136.0,1.0,"matt"
episode_36,4690.0,1.0,"matt"
episode_33,13580.0,1.0,"matt"
episode_34,2850.0,1.0,"laura"
episode_37,733.0,1.0,"Noise"
episode_38,1296.0,1.0,"matt"
episode_39,2685.0,1.0,"matt"
episode_31,6071.0,1.0,"matt"
episode_30,5820.0,1.0,"taliesin"
episode_40,3893.0,1.0,"matt"
episode_30,5044.0,1.0,"travis"
episode_33,9249.0,1.0,"Noise"
episode_39,2531.0,1.0,"laura"
episode_36,3420.0,1.0,"taliesin"
episode_37,6921.0,1.0,"matt"
episode_35,9640.0,1.0,"matt"
episode_31,8768.0,1.0,"Noise"
episode_38,2305.0,1.0,"Multiple Speakers"
episode_33,10615.0,1.0,"matt"
episode_36,911.0,1.0,"matt"
episode_32,10403.0,1.0,"sam"
episode_40,478.0,1.0,"Multiple Speakers"
episode_39,11514.0,1.0,"Multiple Speakers"
episode_33,13186.0,1.0,"sam"
episode_36,4106.0,1.0,"matt"
episode_40,6202.0,1.0,"laura"
episode_39,12093.0,1.0,"Multiple Speakers"
episode_34,27.0,1.0,"matt"
episode_32,10579.0,1.0,"sam"
episode_39,698.0,1.0,"matt"
episode_40,9267.0,1.0,"Noise"
episode_34,13775.0,1.0,"Multiple Speakers"
episode_35,8921.0,1.0,"travis"
episode_31,881.0,1.0,"matt"
episode_34,992.0,1.0,"matt"
episode_37,5400.0,1.0,"sam"
episode_36,3286.0,1.0,"Multiple Speakers"
episode_31,9348.0,1.0,"Multiple Speakers"
episode_40,7984.0,1.0,"marisha"
episode_36,5066.0,1.0,"matt"
episode_33,4517.0,1.0,"matt"
episode_33,9131.0,1.0,"liam"
episode_39,5305.0,1.0,"matt"
episode_34,12759.0,1.0,"matt"
episode_39,12702.0,1.0,"matt"
episode_31,3120.0,1.0,"matt"
episode_39,12669.0,1.0,"Multiple Speakers"
episode_40,6468.0,1.0,"Multiple Speakers"
episode_34,7009.0,1.0,"Noise"
episode_35,3243.0,1.0,"Noise"
episode_37,7005.0,1.0,"Multiple Speakers"
episode_31,2984.0,1.0,"Multiple Speakers"
episode_37,8473.0,1.0,"liam"
episode_30,3652.0,1.0,"matt"
episode_38,2915.0,1.0,"Multiple Speakers"
episode_35,2697.0,1.0,"matt"
episode_32,2446.0,1.0,"matt"
episode_35,6927.0,1.0,"matt"
episode_35,4035.0,1.0,"Multiple Speakers"
episode_38,2235.0,1.0,"Multiple Speakers"
episode_38,2937.0,1.0,"matt"
episode_30,9113.0,1.0,"matt"
episode_33,10889.0,1.0,"liam"
episode_36,4118.0,1.0,"matt"
episode_36,4694.0,1.0,"marisha"
episode_38,8546.0,1.0,"sam"
episode_40,8575.0,1.0,"matt"
episode_38,9097.0,1.0,"laura"
episode_34,1515.0,1.0,"matt"
episode_39,11213.0,1.0,"matt"
episode_31,9146.0,1.0,"Multiple Speakers"
episode_32,7078.0,1.0,"marisha"
episode_38,4556.0,1.0,"matt"
episode_30,8795.0,1.0,"sam"
episode_33,6097.0,1.0,"matt"
episode_34,14723.0,1.0,"travis"
episode_30,5028.0,1.0,"matt"
episode_35,9476.0,1.0,"matt"
episode_37,241.0,1.0,"sam"
episode_31,3676.0,1.0,"matt"
episode_36,2648.0,1.0,"matt"
episode_34,11987.0,1.0,"matt"
episode_40,7987.0,1.0,"Multiple Speakers"
episode_31,6278.0,1.0,"liam"
episode_32,10102.0,1.0,"matt"
episode_38,2663.0,1.0,"Noise"
episode_39,5178.0,1.0,"Multiple Speakers"
episode_40,9563.0,1.0,"laura"
episode_36,6533.0,1.0,"Noise"
episode_31,6818.0,1.0,"matt"
episode_40,3275.0,1.0,"Multiple Speakers"
episode_30,5664.0,1.0,"marisha"
episode_32,4456.0,1.0,"matt"
episode_39,3123.0,1.0,"Multiple Speakers"
episode_32,4253.0,1.0,"matt"
episode_37,5944.0,1.0,"matt"
episode_32,4584.0,1.0,"matt"
episode_38,4273.0,1.0,"laura"
episode_33,1301.0,1.0,"matt"
episode_34,7647.0,1.0,"matt"
episode_36,4302.0,1.0,"Multiple Speakers"
episode_34,15764.0,1.0,"marisha"
episode_35,4421.0,1.0,"matt"
episode_40,6639.0,1.0,"laura"
episode_39,1145.0,1.0,"laura"
episode_39,3319.0,1.0,"Multiple Speakers"
episode_30,1232.0,1.0,"sam"
episode_36,2860.0,1.0,"matt"
episode_30,790.0,1.0,"liam"
episode_39,11134.0,1.0,"Noise"
episode_33,4157.0,1.0,"Multiple Speakers"
episode_35,2323.0,1.0,"matt"
episode_39,1768.0,1.0,"Multiple Speakers"
episode_37,9512.0,1.0,"matt"
episode_30,2172.0,1.0,"matt"
episode_39,2963.0,1.0,"matt"
episode_33,7174.0,1.0,"matt"
episode_34,9828.0,1.0,"Multiple Speakers"
episode_32,3313.0,1.0,"matt"
episode_37,1730.0,1.0,"matt"
episode_36,3940.0,1.0,"Multiple Speakers"
episode_36,5157.0,1.0,"Multiple Speakers"
episode_31,2542.0,1.0,"matt"
episode_40,6059.0,1.0,"laura"
episode_35,8973.0,1.0,"sam"
episode_34,1754.0,1.0,"sam"
episode_35,3580.0,1.0,"matt"
episode_34,13385.0,1.0,"matt"
episode_32,10738.0,1.0,"Noise"
episode_39,7673.0,1.0,"laura"
episode_31,8380.0,1.0,"Multiple Speakers"
episode_35,5583.0,1.0,"matt"
episode_30,2020.0,1.0,"Multiple Speakers"
episode_33,439.0,1.0,"Multiple Speakers"
episode_34,3579.0,1.0,"sam"
episode_34,3063.0,1.0,"marisha"
episode_38,9325.0,1.0,"matt"
episode_39,6628.0,1.0,"matt"
episode_31,527.0,1.0,"Multiple Speakers"
episode_32,6568.0,1.0,"matt"
episode_33,437.0,1.0,"Multiple Speakers"
episode_31,5657.0,1.0,"matt"
episode_33,4009.0,1.0,"Multiple Speakers"
episode_36,1160.0,1.0,"sam"
episode_33,12323.0,1.0,"Noise"
episode_30,6795.0,1.0,"matt"
episode_38,9324.0,1.0,"matt"
episode_40,5093.0,1.0,"matt"
episode_35,5433.0,1.0,"matt"
episode_31,2056.0,1.0,"Multiple Speakers"
episode_39,2322.0,1.0,"Multiple Speakers"
episode_32,10676.0,1.0,"matt"
episode_38,8496.0,1.0,"Multiple Speakers"
episode_30,5693.0,1.0,"Noise"
episode_34,8019.0,1.0,"taliesin"
episode_32,1068.0,1.0,"matt"
episode_33,9574.0,1.0,"marisha"
episode_32,5060.0,1.0,"Multiple Speakers"
episode_33,3547.0,1.0,"laura"
episode_35,4837.0,1.0,"liam"
episode_33,10910.0,1.0,"Multiple Speakers"
episode_38,9646.0,1.0,"Multiple Speakers"
episode_31,4852.0,1.0,"matt"
episode_35,364.0,1.0,"Multiple Speakers"
episode_33,3467.0,1.0,"matt"
episode_40,7305.0,1.0,"matt"
episode_38,3824.0,1.0,"matt"
episode_38,8245.0,1.0,"Multiple Speakers"
episode_38,7148.0,1.0,"matt"
episode_37,8798.0,1.0,"Multiple Speakers"
episode_38,1845.0,1.0,"taliesin"
episode_32,215.0,1.0,"laura"
episode_37,987.0,1.0,"matt"
